link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,lanes,capacity,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
114,114,12840,1,77.21380353362618,0.047978552408829825,7.721380353362617,4.797841831549283,1,100000.0,0.0,3,,0.15,4,1,615.4,1.17,0.6,"LINESTRING (-87.6968386355202 41.81099734911755, -87.6974321228901 41.81046208161221)"
115,115,4328,1,77.02640067373656,0.04786210538092421,7.702640067373656,4.7861971613040355,1,100000.0,0.0,3,,0.15,4,1,484.89,1.17,0.6,"LINESTRING (-87.69854044267731 41.804647130076894, -87.69778964540211 41.805055339134)"
116,116,6933,1,76.47101184047389,0.04751700190169504,7.647101184047389,4.75168690983271,1,100000.0,0.0,3,,0.15,4,1,829.47,1.17,0.6,"LINESTRING (-87.6922480464661 41.80453358848485, -87.6927843302341 41.803973990638355)"
117,117,4329,1,79.23507510197359,0.0492345154547663,7.92350751019736,4.923437785118844,1,100000.0,0.0,3,,0.15,4,1,846.97,1.17,0.6,"LINESTRING (-87.69816861926483 41.79405802493333, -87.6974321228901 41.79451219130149)"
118,118,7025,1,76.88228091370172,0.047772553291226046,7.688228091370173,4.777241977362776,1,100000.0,0.0,3,,0.15,4,1,475.06,1.17,0.6,"LINESTRING (-87.6937853932677 41.79276851685227, -87.6938568977701 41.7920791571863)"
119,119,7029,1,79.55837892673141,0.049435407637125416,7.9558378926731415,4.943526947208203,1,100000.0,0.0,3,,0.15,4,1,305.94,1.17,0.6,"LINESTRING (-87.69802203503491 41.7884079790436, -87.69707460037812 41.788294437451555)"
120,120,7032,1,69.17986994729486,0.04298648511022834,6.917986994729486,4.298636496902056,1,100000.0,0.0,3,,0.15,4,1,427.66,1.17,0.6,"LINESTRING (-87.6880864844264 41.785426160566864, -87.6874214925541 41.78505039196463)"
121,121,10368,1,74.95832088355763,0.046577056982090574,7.495832088355764,4.657692680573709,1,100000.0,0.0,3,,0.15,4,1,518.85,1.17,0.6,"LINESTRING (-87.67928785540607 41.78553699878767, -87.67991351980207 41.78505039196463)"
122,122,9232,1,82.30669876743634,0.051143138657733206,8.230669876743633,5.114299571982068,1,100000.0,0.0,3,,0.15,4,1,22.55,1.17,0.6,"LINESTRING (-87.66907343723821 41.78563972689476, -87.66847279941804 41.78505039196463)"
123,123,9237,1,80.72855594170436,0.05016252373128386,8.072855594170434,5.016238353405277,1,100000.0,0.0,3,,0.15,4,1,319.11,1.17,0.6,"LINESTRING (-87.66316716533996 41.78911085556577, -87.66382500676204 41.78964612307111)"
124,124,4362,1,87.1147029206858,0.054130701356261454,6.405492861815133,3.980187505038931,1,100000.0,0.0,3,,0.15,4,1,1.47,1.17,0.816,"LINESTRING (-87.65745038037306 41.777962152575704, -87.65774712405802 41.77721061537123)"
125,125,7470,1,81.55598552180996,0.050676665913859074,8.155598552180995,5.067652427967257,1,100000.0,0.0,3,,0.15,4,1,839.01,1.17,0.6,"LINESTRING (-87.7011467817898 41.78229295330075, -87.70172239303412 41.78288769497335)"
126,126,2029,1,73.1627447514331,0.045461334927009274,7.3162744751433095,4.5461207868942735,1,100000.0,0.0,3,,0.15,4,1,598.34,1.17,0.6,"LINESTRING (-87.68801140469888 41.78266872190298, -87.6874214925541 41.78315803209726)"
127,127,8053,1,77.46342517612324,0.04813366049195524,7.746342517612323,4.813352596511287,1,100000.0,0.0,3,,0.15,4,1,270.81,1.17,0.6,"LINESTRING (-87.67924852792974 41.78212804765516, -87.67991351980207 41.78261735784944)"
128,128,7518,1,75.05147282137813,0.04663493905661833,7.505147282137813,4.663480871849255,1,100000.0,0.0,3,,0.15,4,1,471.56,1.17,0.6,"LINESTRING (-87.67065368674125 41.7800086046037, -87.67133297951405 41.780454660858155)"
129,129,2552,1,68.71000998751676,0.04269452694117885,6.1348223203139955,3.812000679995828,1,100000.0,0.0,3,,0.15,4,1,420.98,1.17,0.672,"LINESTRING (-87.66316716533996 41.782511926371114, -87.66382500676204 41.78288769497335)"
130,130,10346,1,74.9365184025544,0.046563509514803834,3.74682592012772,2.3281689688156817,1,100000.0,0.0,3,,0.15,4,1,3048.4,1.17,1.2,"LINESTRING (-87.71682771916616 41.82446554463076, -87.71745338356216 41.82397893780772)"
131,131,10350,1,74.94454405174432,0.04656849643440437,3.747227202587216,2.328418314098821,1,100000.0,0.0,3,,0.15,4,1,1987.27,1.17,1.2,"LINESTRING (-87.71611267414215 41.810137677063516, -87.71673833853816 41.80965107024048)"
132,132,10358,1,74.95120585759153,0.046572635898934685,3.674078718509389,2.282965967398898,1,100000.0,0.0,3,,0.15,4,1,1539.25,1.17,1.224,"LINESTRING (-87.71575515163016 41.798242843611455, -87.71638081602616 41.797756236788416)"
133,133,10366,1,74.96286185076117,0.04657987861530887,3.7481430925380588,2.328987421553466,1,100000.0,0.0,3,,0.15,4,1,2226.29,1.17,1.2,"LINESTRING (-87.72469321443018 41.777426885070355, -87.72531887882617 41.776940278247324)"
134,134,10370,1,74.96467811992767,0.04658100719545135,3.7482339059963836,2.3290438504028788,1,100000.0,0.0,3,,0.15,4,1,1170.12,1.17,1.2,"LINESTRING (-87.71504010660615 41.77418283958343, -87.71566577100215 41.77369623276039)"
135,135,10371,1,74.96740239866465,0.046582699987985546,3.748370119933232,2.3291284897930327,1,100000.0,0.0,3,,0.15,4,1,1027.9,1.17,1.2,"LINESTRING (-87.6939462783981 41.76931677135305, -87.69457194279411 41.76883016453001)"
136,136,10372,1,74.96467811992767,0.04658100719545135,3.7482339059963836,2.3290438504028788,1,100000.0,0.0,3,,0.15,4,1,2543.73,1.17,1.2,"LINESTRING (-87.67893033289407 41.77418283958343, -87.67955599729007 41.77369623276039)"
137,137,10373,1,74.96604027858316,0.046581853603702865,3.98755533396719,2.477751245422527,1,100000.0,0.0,3,,0.15,4,1,1535.58,1.17,1.128,"LINESTRING (-87.65819402719802 41.77174980546824, -87.65881969159402 41.7712631986452)"
138,138,10374,1,74.97481772085412,0.04658730766702756,3.748740886042706,2.3293588731012425,1,100000.0,0.0,3,,0.15,4,1,1836.22,1.17,1.2,"LINESTRING (-87.71468258409415 41.75607025228144, -87.71530824849016 41.7555836454584)"
139,139,10375,1,74.97451507518265,0.04658711961125844,3.6752213272148357,2.2836759513128095,1,100000.0,0.0,3,,0.15,4,1,2100.66,1.17,1.224,"LINESTRING (-87.6953763684461 41.75661092652926, -87.6960020328421 41.756124319706224)"
140,140,10376,1,74.97436375274097,0.04658702558361874,3.675213909448087,2.283671342127667,1,100000.0,0.0,3,,0.15,4,1,1941.94,1.17,1.224,"LINESTRING (-87.68107546796607 41.75688126365317, -87.68170113236208 41.75639465683013)"
141,141,10377,1,74.97421242935624,0.04658693155539305,3.4079187467889196,2.1175818796109778,1,100000.0,0.0,3,,0.15,4,1,2413.7,1.17,1.32,"LINESTRING (-87.65747898217401 41.75715160077708, -87.65810464657002 41.75666499395404)"
142,142,10378,1,74.9867706684791,0.04659473490280432,3.7493385334239546,2.329730233852176,1,100000.0,0.0,3,,0.15,4,1,1149.56,1.17,1.2,"LINESTRING (-87.71361001655815 41.73471361949252, -87.71423568095415 41.73422701266948)"
143,143,10379,1,74.98268581284555,0.04659219668488048,3.749134290642277,2.3296033233106823,1,100000.0,0.0,3,,0.15,4,1,1338.21,1.17,1.2,"LINESTRING (-87.70431443124613 41.7420127218381, -87.70494009564213 41.74152611501506)"
144,144,10380,1,74.9823832163658,0.04659200865967776,3.7491191608182906,2.329593922076822,1,100000.0,0.0,3,,0.15,4,1,1403.9,1.17,1.2,"LINESTRING (-87.68071794545408 41.742553396085924, -87.68134360985007 41.74206678926288)"
145,145,10381,1,74.98223191804396,0.04659191464702547,3.7491115959021983,2.329589221457345,1,100000.0,0.0,3,,0.15,4,1,1609.68,1.17,1.2,"LINESTRING (-87.65712145966202 41.74282373320983, -87.65774712405802 41.74233712638679)"
146,146,10382,1,74.98359358834064,0.046592760751824135,4.68647459927129,2.9120394082238006,1,100000.0,0.0,3,,0.15,4,1,562.66,1.17,0.96,"LINESTRING (-87.63817276652597 41.74039069909464, -87.63879843092198 41.7399040922716)"
147,147,10383,1,74.99085518446248,0.0465972729096788,3.7495427592231234,2.3298571338412315,1,100000.0,0.0,3,,0.15,4,1,2177.57,1.17,1.2,"LINESTRING (-87.71325249404615 41.72741451714694, -87.71387815844216 41.7269279103239)"
148,148,10384,1,74.99055263761106,0.04659708491531377,3.6760074822358364,2.284164445244364,1,100000.0,0.0,3,,0.15,4,1,1747.9,1.17,1.224,"LINESTRING (-87.6943038009101 41.72795519139476, -87.6949294653061 41.727468584571724)"
149,149,10385,1,74.99463683632742,0.046599622725047175,3.6762076880552654,2.2842888473345884,1,100000.0,0.0,3,,0.15,4,1,1228.81,1.17,1.224,"LINESTRING (-87.68465069308608 41.72065608904918, -87.68527635748208 41.72016948222614)"
150,150,10386,1,74.99025009162183,0.046596896921484485,3.7495125045810913,2.3298383344840574,1,100000.0,0.0,3,,0.15,4,1,1453.41,1.17,1.2,"LINESTRING (-87.65676393715002 41.72849586564258, -87.65738960154602 41.72800925881954)"
151,151,10387,1,74.99009881712375,0.046596802923635626,3.3477722686215956,2.0802086023256696,1,100000.0,0.0,3,,0.15,4,1,3189.3,1.17,1.344,"LINESTRING (-87.64496569425398 41.728766202766494, -87.64559135865 41.728279595943455)"
152,152,10388,1,74.9987206917077,0.04660216032144091,3.749936034585385,2.3301015037463553,1,100000.0,0.0,3,,0.15,4,1,1522.28,1.17,1.2,"LINESTRING (-87.71289497153415 41.7133569867036, -87.71352063593015 41.71287037988056)"
153,153,10389,1,74.99856944552657,0.04660206634118743,3.7499284722763284,2.3300968047468147,1,100000.0,0.0,3,,0.15,4,1,1836.42,1.17,1.2,"LINESTRING (-87.6939462783981 41.71362732382751, -87.69457194279411 41.71314071700447)"
154,154,10390,1,74.99841819588252,0.04660197235878219,3.749920909794126,2.330092105639686,1,100000.0,0.0,3,,0.15,4,1,1048.54,1.17,1.2,"LINESTRING (-87.67750024284607 41.71389766095142, -87.67812590724206 41.713411054128386)"
155,155,10391,1,74.9982669477418,0.04660187837731108,3.7499133473870896,2.3300874065792634,1,100000.0,0.0,3,,0.15,4,1,1698.57,1.17,1.2,"LINESTRING (-87.65640641463801 41.71416799807533, -87.65703207903402 41.713681391252294)"
156,156,10392,1,74.99599815989644,0.04660046861439873,3.676274419602767,2.284330312382991,1,100000.0,0.0,3,,0.15,4,1,1355.14,1.17,1.224,"LINESTRING (-87.63781524401398 41.718223054933986, -87.63844090840998 41.71773644811095)"
157,157,10393,1,74.99539313180672,0.04660009266643887,5.067256292689644,3.1486461098448566,1,100000.0,0.0,3,,0.15,4,1,357.61,1.17,0.888,"LINESTRING (-87.62530195609395 41.71930440342963, -87.62592762048995 41.71881779660659)"
158,158,10394,1,75.00688737672664,0.046607234876860484,3.750344368836332,2.3303552308082005,1,100000.0,0.0,3,,0.15,4,1,1931.02,1.17,1.2,"LINESTRING (-87.71253744902215 41.69875878201244, -87.71316311341815 41.6982721751894)"
159,159,10395,1,75.00658493236935,0.04660704694618251,3.7503292466184677,2.330345834300564,1,100000.0,0.0,3,,0.15,4,1,1835.87,1.17,1.2,"LINESTRING (-87.6935887558861 41.69929945626026, -87.69421442028211 41.698812849437225)"
160,160,10396,1,75.00643370860959,0.04660695297986106,3.7503216854304795,2.3303411359976227,1,100000.0,0.0,3,,0.15,4,1,1272.61,1.17,1.2,"LINESTRING (-87.67678519782207 41.69956979338417, -87.67741086221807 41.69908318656113)"
161,161,10397,1,75.00628248466884,0.046606859013427156,3.7503141242334426,2.3303364376890583,1,100000.0,0.0,3,,0.15,4,1,1633.97,1.17,1.2,"LINESTRING (-87.65318871203002 41.69984013050808, -87.65381437642601 41.69935352368504)"
162,162,10398,1,75.00507267671651,0.04660610727174899,3.7502536338358254,2.330298850710201,1,100000.0,0.0,3,,0.15,4,1,861.47,1.17,1.2,"LINESTRING (-87.63710019898997 41.70200282749936, -87.63772586338597 41.701516220676325)"
163,163,10399,1,75.00582881120032,0.04660657711310247,3.989671745276613,2.4790663220342744,1,100000.0,0.0,3,,0.15,4,1,1403.94,1.17,1.128,"LINESTRING (-87.61779398334193 41.70065114187982, -87.61841964773792 41.70016453505677)"
164,164,10400,1,75.01580867074661,0.04661277832574013,3.7507904335373303,2.3306324024775247,1,100000.0,0.0,3,,0.15,4,1,1545.39,1.17,1.2,"LINESTRING (-87.71182240399814 41.682808891701725, -87.71244806839415 41.68232228487869)"
165,165,10401,1,75.01369190084303,0.046611463022632284,3.7506845950421512,2.3305666375059366,1,100000.0,0.0,3,,0.15,4,1,2128.07,1.17,1.2,"LINESTRING (-87.6928737108621 41.68659361143647, -87.6934993752581 41.68610700461343)"
166,166,10402,1,75.01535508493316,0.04661249647988192,3.750767754246658,2.330618310224,1,100000.0,0.0,3,,0.15,4,1,1203.74,1.17,1.2,"LINESTRING (-87.67177988265405 41.68361990307346, -87.67240554705005 41.68313329625042)"
167,167,10403,1,75.01429670247066,0.046611838829874776,3.7507148351235333,2.330585427815545,1,100000.0,0.0,3,,0.15,4,1,1998.27,1.17,1.2,"LINESTRING (-87.65533384710201 41.68551226294083, -87.65595951149801 41.685025656117794)"
168,168,10404,1,75.01414550145552,0.04661174487768621,3.677163995169388,2.284883068842398,1,100000.0,0.0,3,,0.15,4,1,1121.48,1.17,1.224,"LINESTRING (-87.63602763145397 41.68578260006474, -87.63665329584997 41.6852959932417)"
169,169,10405,1,75.0149014945615,0.04661221463119136,3.750745074728075,2.3306042178288586,1,100000.0,0.0,3,,0.15,4,1,1639.63,1.17,1.2,"LINESTRING (-87.61743646082992 41.68443091444519, -87.61806212522593 41.683944307622156)"
170,170,10406,1,75.02291429068488,0.04661719356424677,3.7511457145342444,2.330853163785858,1,100000.0,0.0,3,,0.15,4,1,1533.94,1.17,1.2,"LINESTRING (-87.71146488148615 41.67010304687794, -87.71209054588215 41.6696164400549)"
171,171,10407,1,75.02276311845162,0.04661709962994248,3.751138155922581,2.3308484670837704,1,100000.0,0.0,3,,0.15,4,1,1613.6,1.17,1.2,"LINESTRING (-87.6925161883501 41.67037338400185, -87.69314185274611 41.66988677717881)"
172,172,10408,1,75.02382131481048,0.046617757164309895,3.827745985449514,2.37845035072475,1,100000.0,0.0,3,,0.15,4,1,779.9,1.17,1.176,"LINESTRING (-87.67785776535807 41.66848102413448, -87.67848342975407 41.66799441731144)"
173,173,10409,1,75.02230959784865,0.046616817824604286,3.677564195972973,2.2851317420159223,1,100000.0,0.0,3,,0.15,4,1,1559.8,1.17,1.224,"LINESTRING (-87.654618802078 41.67118439537358, -87.65524446647402 41.67069778855054)"
174,174,10410,1,75.02623996801589,0.046619260049471145,3.7513119984007943,2.3309564877583,1,100000.0,0.0,3,,0.15,4,1,1677.97,1.17,1.2,"LINESTRING (-87.64496569425398 41.66415563015191, -87.64559135865 41.66366902332887)"
175,175,10411,1,75.02185607179632,0.046616536015880006,3.7510928035898163,2.330820286459408,1,100000.0,0.0,3,,0.15,4,1,1354.47,1.17,1.2,"LINESTRING (-87.61672141580593 41.67199540674531, -87.61734708020192 41.67150879992227)"
176,176,10412,1,75.0350065700261,0.04662470737695335,3.6781865965699065,2.2855184836972393,1,100000.0,0.0,3,,0.15,4,1,731.44,1.17,1.224,"LINESTRING (-87.72004542177416 41.64847607696511, -87.72067108617017 41.64798947014207)"
177,177,10413,1,75.03077461518419,0.04662207775559185,3.751538730759209,2.331097372670581,1,100000.0,0.0,3,,0.15,4,1,1282.55,1.17,1.2,"LINESTRING (-87.6918011433261 41.6560455164346, -87.6924268077221 41.655558909611564)"
178,178,10414,1,75.03062346603666,0.046621983835632416,3.751531173301833,2.331092676685733,1,100000.0,0.0,3,,0.15,4,1,1040.14,1.17,1.2,"LINESTRING (-87.68214803550208 41.65631585355851, -87.68277369989808 41.65582924673547)"
179,179,10415,1,75.03440202692833,0.04662433173035427,3.67815696210433,2.28550006969973,1,100000.0,0.0,3,,0.15,4,1,1001.39,1.17,1.224,"LINESTRING (-87.653546234542 41.649557425460756, -87.65417189893802 41.64907081863771)"
180,180,10416,1,75.02608880523081,0.046619166121037704,3.7513044402615408,2.330951791349754,1,100000.0,0.0,3,,0.15,4,1,1084.41,1.17,1.2,"LINESTRING (-87.62637452362995 41.664425967275825, -87.62700018802595 41.66393936045279)"
181,181,10417,1,75.03077461518419,0.04662207775559185,3.751538730759209,2.331097372670581,1,100000.0,0.0,3,,0.15,4,1,1174.62,1.17,1.2,"LINESTRING (-87.61564884826993 41.6560455164346, -87.61627451266592 41.655558909611564)"
182,182,10418,1,75.03893590913489,0.046627148961148605,3.7519467954567447,2.331350932239753,1,100000.0,0.0,3,,0.15,4,1,722.9,1.17,1.2,"LINESTRING (-87.70717461134214 41.64144731174344, -87.70780027573814 41.6409607049204)"
183,183,10419,1,75.03802916606166,0.046626585535723755,3.751901458303083,2.3313227610472453,1,100000.0,0.0,3,,0.15,4,1,812.05,1.17,1.2,"LINESTRING (-87.6914436208141 41.6430693344869, -87.6920692852101 41.642582727663864)"
184,184,10420,1,75.04256270821396,0.04662940255521765,3.752128135410698,2.3314636116282808,1,100000.0,0.0,3,,0.15,4,1,1024.49,1.17,1.2,"LINESTRING (-87.67535510777407 41.634959220769595, -87.67598077217006 41.634472613946556)"
185,185,10421,1,75.04241159713759,0.046629308658914584,3.752120579856879,2.3314589168262487,1,100000.0,0.0,3,,0.15,4,1,676.25,1.17,1.2,"LINESTRING (-87.65926659473402 41.6352295578935, -87.65989225913002 41.634742951070464)"
186,186,10422,1,75.03425088932809,0.04662423781757,3.751712544466405,2.3312053754676345,1,100000.0,0.0,3,,0.15,4,1,782.65,1.17,1.2,"LINESTRING (-87.64282055918198 41.649827762584664, -87.64344622357798 41.649341155761626)"
187,187,10423,1,75.03394861424178,0.0466240499920724,3.234221923027663,2.009651710533622,1,100000.0,0.0,3,,0.15,4,1,916.2,1.17,1.392,"LINESTRING (-87.61564884826993 41.65036843683248, -87.61627451266592 41.64988183000945)"
188,188,10424,1,75.04694472712684,0.04663212542230159,3.7523472363563424,2.3315997546019767,1,100000.0,0.0,3,,0.15,4,1,786.65,1.17,1.2,"LINESTRING (-87.70931974641414 41.62711944417619, -87.70994541081014 41.626632837353156)"
189,189,10425,1,75.04679363052463,0.04663203153499238,3.7523396815262315,2.331595060249636,1,100000.0,0.0,3,,0.15,4,1,747.98,1.17,1.2,"LINESTRING (-87.69680645849411 41.6273897813001, -87.6974321228901 41.626903174477064)"
190,190,10426,1,75.04664253367233,0.046631937647527766,3.7523321266836165,2.3315903658895256,1,100000.0,0.0,3,,0.15,4,1,1125.85,1.17,1.2,"LINESTRING (-87.68107546796607 41.62766011842401, -87.68170113236208 41.62717351160097)"
191,191,10427,1,75.04634033507597,0.04663174986955893,3.7523170167537985,2.3315809770173246,1,100000.0,0.0,3,,0.15,4,1,1157.01,1.17,1.2,"LINESTRING (-87.652473667006 41.628200792671834, -87.653099331402 41.627714185848795)"
192,192,10428,1,75.04618923632735,0.046631655980916,3.2914995279090937,2.0452423531564015,1,100000.0,0.0,3,,0.15,4,1,82.49,1.17,1.368,"LINESTRING (-87.647468351838 41.62847112979574, -87.648094016234 41.6279845229727)"
193,193,10429,1,75.04770020938666,0.04663259485838087,3.2348146641977014,2.01002002270719,1,100000.0,0.0,3,,0.15,4,1,209.39,1.17,1.392,"LINESTRING (-87.59991785774189 41.62576775855664, -87.60054352213788 41.6252811517336)"
194,194,10430,1,75.05480114725094,0.04663700718757438,3.752740057362547,2.331843842183423,1,100000.0,0.0,3,,0.15,4,1,600.29,1.17,1.2,"LINESTRING (-87.70538699878213 41.61306191373285, -87.70601266317813 41.61257530690981)"
195,195,10431,1,75.05465007496619,0.046636913315375374,3.7527325037483092,2.3318391485865906,1,100000.0,0.0,3,,0.15,4,1,1022.87,1.17,1.2,"LINESTRING (-87.68965600825409 41.613332250856764, -87.6902816726501 41.612845644033726)"
196,196,10432,1,75.05434792754231,0.04663672556920372,3.752717396377115,2.3318297613042445,1,100000.0,0.0,3,,0.15,4,1,1124.59,1.17,1.2,"LINESTRING (-87.66641704497404 41.61387292510459, -87.66704270937004 41.61338631828154)"
197,197,10433,1,75.05434792754231,0.04663672556920372,3.2918573652430836,2.0454647028984603,1,100000.0,0.0,3,,0.15,4,1,1045.82,1.17,1.368,"LINESTRING (-87.65032853193401 41.61387292510459, -87.65095419633 41.61338631828154)"
198,198,10434,1,75.06371361104688,0.04664254514959355,3.351058643350307,2.0822506602772237,1,100000.0,0.0,3,,0.15,4,1,5.6,1.17,1.344,"LINESTRING (-87.62279929850993 41.59711202342214, -87.62342496290594 41.5966254165991)"
199,199,10435,1,75.05646291890973,0.04663803976717769,3.7528231459454866,2.331895471019293,1,100000.0,0.0,3,,0.15,4,1,23.99,1.17,1.2,"LINESTRING (-87.59956033522988 41.61008820536984, -87.60018599962588 41.6096015985468)"
200,200,10436,1,75.0626562859129,0.04664188815658152,3.7531328142956446,2.332087889951699,1,100000.0,0.0,3,,0.15,4,1,642.96,1.17,1.2,"LINESTRING (-87.71217992651015 41.59900438328951, -87.71280559090614 41.59851777646647)"
201,201,10437,1,75.06265628737935,0.04664188815749274,3.679541974871537,2.286360676467902,1,100000.0,0.0,3,,0.15,4,1,671.25,1.17,1.224,"LINESTRING (-87.68000290043007 41.59900438328951, -87.68062856482608 41.59851777646647)"
